"datesold","postcode","price","propertyType","bedrooms"
"2016-02-27 00:00:00","2611","745000","house","4"
"2016-02-27 00:00:00","2602","750000","house","3"
"2016-02-27 00:00:00","2602","780000","house","3"
"2016-02-27 00:00:00","2617","780000","house","4"
"2016-02-27 00:00:00","2602","830000","house","3"
"2016-02-27 00:00:00","2607","885000","house","4"
"2016-02-27 00:00:00","2605","895000","house","3"
"2016-02-27 00:00:00","2607","920000","house","4"
"2016-02-27 00:00:00","2611","940000","house","4"
"2016-02-27 00:00:00","2606","955000","house","4"
"2016-02-27 00:00:00","2913","1110000","house","5"
"2016-02-27 00:00:00","2612","1187000","house","3"
"2016-02-27 00:00:00","2603","1320000","house","5"
"2016-02-29 00:00:00","2615","390000","house","3"
"2016-02-29 00:00:00","2905","435000","house","3"
"2016-02-29 00:00:00","2611","530000","house","3"
"2016-02-29 00:00:00","2903","575000","house","5"
"2016-02-29 00:00:00","2902","575000","house","4"
"2016-02-29 00:00:00","2611","578000","house","3"
"2016-02-29 00:00:00","2914","598000","house","4"
"2016-02-29 00:00:00","2611","800000","house","4"
"2016-02-29 00:00:00","2604","850000","house","3"
"2016-03-01 00:00:00","2905","410000","house","3"
"2016-03-01 00:00:00","2905","412500","house","3"
"2016-03-01 00:00:00","2902","450000","house","3"
"2016-03-01 00:00:00","2904","496000","house","3"
"2016-03-01 00:00:00","2617","585000","house","3"
"2016-03-01 00:00:00","2602","669000","house","3"
"2016-03-01 00:00:00","2617","670000","house","4"
"2016-03-01 00:00:00","2914","745000","house","4"
"2016-03-01 00:00:00","2913","780000","house","4"
"2016-03-01 00:00:00","2611","855000","house","4"
"2016-03-02 00:00:00","2612","386000","house","1"
"2016-03-02 00:00:00","2617","406000","house","3"
"2016-03-02 00:00:00","2905","469000","house","3"
"2016-03-02 00:00:00","2611","510000","house","3"
"2016-03-02 00:00:00","2906","540000","house","4"
"2016-03-02 00:00:00","2906","600000","house","4"
"2016-03-02 00:00:00","2904","625000","house","4"
"2016-03-02 00:00:00","2914","630000","house","4"
"2016-03-02 00:00:00","2611","645000","house","4"
"2016-03-02 00:00:00","2914","656300","house","4"
"2016-03-02 00:00:00","2606","735000","house","3"
"2016-03-02 00:00:00","2607","785000","house","3"
"2016-03-02 00:00:00","2904","951000","house","4"
"2016-03-02 00:00:00","2602","1020000","house","3"
"2016-03-02 00:00:00","2612","1525000","house","4"
"2016-03-03 00:00:00","2913","370000","house","3"
"2016-03-03 00:00:00","2905","385000","house","3"
"2016-03-03 00:00:00","2906","395000","house","3"
"2016-03-03 00:00:00","2913","415000","house","3"
"2016-03-03 00:00:00","2614","430000","house","2"
"2016-03-03 00:00:00","2615","450000","house","3"
"2016-03-03 00:00:00","2617","468000","house","4"
"2016-03-03 00:00:00","2615","518000","house","3"
"2016-03-03 00:00:00","2611","540000","house","2"
"2016-03-03 00:00:00","2611","555000","house","3"
"2016-03-03 00:00:00","2615","645000","house","4"
"2016-03-03 00:00:00","2606","695000","house","3"
"2016-03-03 00:00:00","2602","820000","house","3"
"2016-03-03 00:00:00","2612","1200000","house","4"
"2016-03-04 00:00:00","2902","305000","house","2"
"2016-03-04 00:00:00","2914","425500","house","3"
"2016-03-04 00:00:00","2905","490000","house","3"
"2016-03-04 00:00:00","2615","535000","house","5"
"2016-03-04 00:00:00","2611","570000","house","5"
"2016-03-04 00:00:00","2615","659000","house","0"
"2016-03-04 00:00:00","2615","660000","house","5"
"2016-03-04 00:00:00","2906","660000","house","5"
"2016-03-04 00:00:00","2617","681000","house","4"
"2016-03-04 00:00:00","2913","695000","house","4"
"2016-03-04 00:00:00","2913","730000","house","4"
"2016-03-04 00:00:00","2911","925000","house","5"
"2016-03-04 00:00:00","2612","1160000","house","0"
"2016-03-04 00:00:00","2612","1380000","house","5"
"2016-03-05 00:00:00","2615","495000","house","3"
"2016-03-05 00:00:00","2615","525000","house","4"
"2016-03-05 00:00:00","2611","537000","house","3"
"2016-03-05 00:00:00","2607","577000","house","2"
"2016-03-05 00:00:00","2617","595000","house","3"
"2016-03-05 00:00:00","2607","671000","house","3"
"2016-03-05 00:00:00","2611","691000","house","4"
"2016-03-05 00:00:00","2606","710000","house","3"
"2016-03-05 00:00:00","2913","720000","house","4"
"2016-03-05 00:00:00","2913","760000","house","4"
"2016-03-05 00:00:00","2912","760000","house","5"
"2016-03-05 00:00:00","2603","810000","house","3"
"2016-03-05 00:00:00","2605","835000","house","5"
"2016-03-05 00:00:00","2600","980000","house","3"
"2016-03-05 00:00:00","2603","2585000","house","4"
"2016-03-06 00:00:00","2912","620000","house","5"
"2016-03-06 00:00:00","2913","688000","house","4"
"2016-03-06 00:00:00","2911","690000","house","4"
"2016-03-07 00:00:00","2906","378000","house","3"
"2016-03-07 00:00:00","2604","387000","house","2"
"2016-03-07 00:00:00","2615","440500","house","3"
"2016-03-07 00:00:00","2905","442000","house","3"
"2016-03-07 00:00:00","2615","455000","house","3"
"2016-03-07 00:00:00","2902","529010","house","4"
"2016-03-07 00:00:00","2912","850000","house","5"
"2016-03-07 00:00:00","2602","975000","house","4"
"2016-03-07 00:00:00","2913","1000000","house","5"
"2016-03-08 00:00:00","2913","430000","house","3"
"2016-03-08 00:00:00","2906","442000","house","3"
"2016-03-08 00:00:00","2615","460000","house","3"
"2016-03-08 00:00:00","2615","500000","house","4"
"2016-03-08 00:00:00","2617","571000","house","3"
"2016-03-08 00:00:00","2606","648000","house","4"
"2016-03-08 00:00:00","2914","680000","house","4"
"2016-03-08 00:00:00","2612","1400000","house","3"
"2016-03-09 00:00:00","2906","353750","house","3"
"2016-03-09 00:00:00","2617","410000","house","3"
"2016-03-09 00:00:00","2902","416000","house","3"
"2016-03-09 00:00:00","2615","457200","house","3"
"2016-03-09 00:00:00","2913","461500","house","3"
"2016-03-09 00:00:00","2902","474000","house","3"
"2016-03-09 00:00:00","2615","535000","house","3"
"2016-03-09 00:00:00","2607","565000","house","3"
"2016-03-09 00:00:00","2900","575000","house","4"
"2016-03-09 00:00:00","2913","580000","house","4"
"2016-03-09 00:00:00","2906","600000","house","4"
"2016-03-09 00:00:00","2611","642000","house","4"
"2016-03-09 00:00:00","2607","740000","house","4"
"2016-03-10 00:00:00","2902","425000","house","3"
"2016-03-10 00:00:00","2905","480000","house","3"
"2016-03-10 00:00:00","2615","507000","house","3"
"2016-03-10 00:00:00","2904","710000","house","4"
"2016-03-10 00:00:00","2611","735000","house","4"
"2016-03-10 00:00:00","2602","870110","house","3"
"2016-03-10 00:00:00","2614","942000","house","4"
"2016-03-10 00:00:00","2605","1090000","house","4"
"2016-03-11 00:00:00","2617","375000","house","2"
"2016-03-11 00:00:00","2614","441800","house","3"
"2016-03-11 00:00:00","2905","455000","house","3"
"2016-03-11 00:00:00","2913","460000","house","3"
"2016-03-11 00:00:00","2902","462000","house","3"
"2016-03-11 00:00:00","2617","512000","house","3"
"2016-03-11 00:00:00","2904","545000","house","4"
"2016-03-11 00:00:00","2903","550000","house","4"
"2016-03-11 00:00:00","2902","580000","house","5"
"2016-03-11 00:00:00","2905","596000","house","4"
"2016-03-11 00:00:00","2914","635000","house","4"
"2016-03-11 00:00:00","2914","690000","house","4"
"2016-03-11 00:00:00","2611","859000","house","4"
"2016-03-11 00:00:00","2607","910000","house","4"
"2016-03-11 00:00:00","2602","1300000","house","4"
"2016-03-12 00:00:00","2602","625000","house","3"
"2016-03-12 00:00:00","2914","660000","house","4"
"2016-03-12 00:00:00","2602","667000","house","5"
"2016-03-12 00:00:00","2605","680000","house","3"
"2016-03-12 00:00:00","2905","731000","house","4"
"2016-03-12 00:00:00","2607","1060000","house","4"
"2016-03-12 00:00:00","2603","1250000","house","4"
"2016-03-12 00:00:00","2605","1400000","house","5"
"2016-03-15 00:00:00","2906","332000","house","3"
"2016-03-15 00:00:00","2914","389500","house","3"
"2016-03-15 00:00:00","2906","405000","house","3"
"2016-03-15 00:00:00","2913","407500","house","3"
"2016-03-15 00:00:00","2905","415000","house","3"
"2016-03-15 00:00:00","2615","450000","house","3"
"2016-03-15 00:00:00","2615","478000","house","4"
"2016-03-15 00:00:00","2905","502000","house","4"
"2016-03-15 00:00:00","2911","530000","house","3"
"2016-03-15 00:00:00","2615","630000","house","3"
"2016-03-15 00:00:00","2602","760000","house","5"
"2016-03-15 00:00:00","2911","793000","house","4"
"2016-03-15 00:00:00","2602","910000","house","3"
"2016-03-16 00:00:00","2615","340000","house","3"
"2016-03-16 00:00:00","2606","415000","house","2"
"2016-03-16 00:00:00","2615","426000","house","3"
"2016-03-16 00:00:00","2905","437000","house","3"
"2016-03-16 00:00:00","2615","465000","house","3"
"2016-03-16 00:00:00","2912","522000","house","3"
"2016-03-16 00:00:00","2905","555000","house","4"
"2016-03-16 00:00:00","2914","595000","house","4"
"2016-03-16 00:00:00","2604","680000","house","3"
"2016-03-16 00:00:00","2913","690000","house","4"
"2016-03-16 00:00:00","2600","741500","house","2"
"2016-03-16 00:00:00","2602","778000","house","2"
"2016-03-16 00:00:00","2914","1270000","house","5"
"2016-03-17 00:00:00","2905","364000","house","3"
"2016-03-17 00:00:00","2617","370000","house","3"
"2016-03-17 00:00:00","2615","377000","house","3"
"2016-03-17 00:00:00","2615","467500","house","4"
"2016-03-17 00:00:00","2615","530000","house","4"
"2016-03-17 00:00:00","2611","532000","house","2"
"2016-03-17 00:00:00","2905","573000","house","4"
"2016-03-17 00:00:00","2615","617500","house","4"
"2016-03-17 00:00:00","2905","650000","house","4"
"2016-03-17 00:00:00","2904","650000","house","4"
"2016-03-17 00:00:00","2904","695000","house","4"
"2016-03-17 00:00:00","2904","710000","house","4"
"2016-03-17 00:00:00","2904","750000","house","4"
"2016-03-17 00:00:00","2602","795000","house","4"
"2016-03-17 00:00:00","2603","1250000","house","3"
"2016-03-18 00:00:00","2615","385000","house","3"
"2016-03-18 00:00:00","2905","390000","house","3"
"2016-03-18 00:00:00","2905","459000","house","3"
"2016-03-18 00:00:00","2614","480000","house","3"
"2016-03-18 00:00:00","2911","500000","house","3"
"2016-03-18 00:00:00","2914","513500","house","3"
"2016-03-18 00:00:00","2903","525000","house","3"
"2016-03-18 00:00:00","2602","660000","house","4"
"2016-03-18 00:00:00","2903","680000","house","4"
"2016-03-18 00:00:00","2602","750000","house","3"
"2016-03-18 00:00:00","2602","760000","house","4"
"2016-03-18 00:00:00","2605","865000","house","4"
"2016-03-18 00:00:00","2602","880000","house","3"
"2016-03-18 00:00:00","2603","1130000","house","5"
"2016-03-18 00:00:00","2913","1185000","house","4"
"2016-03-19 00:00:00","2600","385000","house","1"
"2016-03-19 00:00:00","2614","433000","house","3"
"2016-03-19 00:00:00","2615","463000","house","3"
"2016-03-19 00:00:00","2614","470000","house","3"
"2016-03-19 00:00:00","2903","481750","house","3"
"2016-03-19 00:00:00","2614","490000","house","3"
"2016-03-19 00:00:00","2615","507000","house","3"
"2016-03-19 00:00:00","2913","510000","house","3"
"2016-03-19 00:00:00","2904","529000","house","3"
"2016-03-19 00:00:00","2905","530000","house","4"
"2016-03-19 00:00:00","2611","535000","house","3"
"2016-03-19 00:00:00","2614","558000","house","3"
"2016-03-19 00:00:00","2902","597500","house","4"
"2016-03-19 00:00:00","2914","602000","house","4"
"2016-03-19 00:00:00","2615","605000","house","4"
"2016-03-19 00:00:00","2605","620000","house","3"
"2016-03-19 00:00:00","2906","652000","house","4"
"2016-03-19 00:00:00","2617","660000","house","4"
"2016-03-19 00:00:00","2611","691000","house","4"
"2016-03-19 00:00:00","2617","693000","house","4"
"2016-03-19 00:00:00","2905","734000","house","4"
"2016-03-19 00:00:00","2602","735000","house","3"
"2016-03-19 00:00:00","2902","750000","house","4"
"2016-03-19 00:00:00","2607","770000","house","3"
"2016-03-19 00:00:00","2611","771000","house","3"
"2016-03-19 00:00:00","2611","842500","house","4"
"2016-03-19 00:00:00","2611","946000","house","4"
"2016-03-19 00:00:00","2604","965000","house","5"
"2016-03-19 00:00:00","2611","1035000","house","5"
"2016-03-19 00:00:00","2600","1585000","house","3"
"2016-03-21 00:00:00","2617","442000","house","3"
"2016-03-21 00:00:00","2913","455000","house","3"
"2016-03-21 00:00:00","2905","470000","house","3"
"2016-03-21 00:00:00","2611","500000","house","5"
"2016-03-21 00:00:00","2615","505000","house","3"
"2016-03-21 00:00:00","2913","532900","house","3"
"2016-03-21 00:00:00","2617","590000","house","3"
"2016-03-21 00:00:00","2904","610000","house","4"
"2016-03-21 00:00:00","2905","652000","house","4"
"2016-03-21 00:00:00","2602","775000","house","3"
"2016-03-21 00:00:00","2607","779000","house","4"
"2016-03-21 00:00:00","2914","782500","house","4"
"2016-03-21 00:00:00","2605","941000","house","5"
"2016-03-21 00:00:00","2602","1440000","house","3"
"2016-03-22 00:00:00","2615","415000","house","3"
"2016-03-22 00:00:00","2906","433000","house","3"
"2016-03-22 00:00:00","2611","500000","house","3"
"2016-03-22 00:00:00","2904","555000","house","3"
"2016-03-22 00:00:00","2607","600000","house","5"
"2016-03-22 00:00:00","2615","600000","house","4"
"2016-03-22 00:00:00","2604","641000","house","3"
"2016-03-22 00:00:00","2607","727000","house","3"
"2016-03-22 00:00:00","2611","885000","house","4"
"2016-03-22 00:00:00","2906","887500","house","5"
"2016-03-22 00:00:00","2614","935000","house","4"
"2016-03-22 00:00:00","2914","1170000","house","5"
"2016-03-23 00:00:00","2913","358000","house","3"
"2016-03-23 00:00:00","2906","420000","house","4"
"2016-03-23 00:00:00","2617","430000","house","3"
"2016-03-23 00:00:00","2902","460000","house","3"
"2016-03-23 00:00:00","2615","483000","house","3"
"2016-03-23 00:00:00","2913","525000","house","3"
"2016-03-23 00:00:00","2606","531000","house","3"
"2016-03-23 00:00:00","2615","558000","house","3"
"2016-03-23 00:00:00","2615","570000","house","4"
"2016-03-23 00:00:00","2604","796000","house","3"
"2016-03-23 00:00:00","2605","807000","house","4"
"2016-03-23 00:00:00","2611","950000","house","4"
"2016-03-23 00:00:00","2612","1320000","house","3"
"2016-03-24 00:00:00","2615","396000","house","3"
"2016-03-24 00:00:00","2615","400000","house","3"
"2016-03-24 00:00:00","2615","429000","house","3"
"2016-03-24 00:00:00","2913","438000","house","3"
"2016-03-24 00:00:00","2905","450000","house","3"
"2016-03-24 00:00:00","2904","465000","house","3"
"2016-03-24 00:00:00","2611","475000","house","2"
"2016-03-24 00:00:00","2903","485000","house","3"
"2016-03-24 00:00:00","2902","506000","house","4"
"2016-03-24 00:00:00","2611","520000","house","3"
"2016-03-24 00:00:00","2905","531000","house","4"
"2016-03-24 00:00:00","2607","545000","house","3"
"2016-03-24 00:00:00","2913","550000","house","3"
"2016-03-24 00:00:00","2611","575000","house","3"
"2016-03-24 00:00:00","2615","578750","house","4"
"2016-03-24 00:00:00","2615","643000","house","4"
"2016-03-24 00:00:00","2605","697000","house","4"
"2016-03-24 00:00:00","2904","855000","house","5"
"2016-03-24 00:00:00","2605","939000","house","4"
"2016-03-24 00:00:00","2612","1170000","house","3"
"2016-03-25 00:00:00","2615","467500","house","3"
"2016-03-26 00:00:00","2617","570000","house","3"
"2016-03-28 00:00:00","2615","425000","house","3"
"2016-03-29 00:00:00","2914","550000","house","4"
"2016-03-29 00:00:00","2611","595000","house","3"
"2016-03-29 00:00:00","2615","610000","house","4"
"2016-03-29 00:00:00","2611","690000","house","5"
"2016-03-29 00:00:00","2914","901000","house","4"
"2016-03-30 00:00:00","2602","322000","house","1"
"2016-03-30 00:00:00","2913","445000","house","3"
"2016-03-30 00:00:00","2913","473200","house","3"
"2016-03-30 00:00:00","2904","585000","house","3"
"2016-03-30 00:00:00","2912","660000","house","4"
"2016-03-30 00:00:00","2605","801000","house","3"
"2016-03-30 00:00:00","2606","830000","house","3"
"2016-03-30 00:00:00","2603","1260000","house","5"
"2016-03-30 00:00:00","2602","1450000","house","3"
"2016-03-31 00:00:00","2904","436000","house","3"
"2016-03-31 00:00:00","2611","443000","house","4"
"2016-03-31 00:00:00","2617","520000","house","3"
"2016-03-31 00:00:00","2905","555000","house","3"
"2016-03-31 00:00:00","2617","557500","house","3"
"2016-03-31 00:00:00","2903","605000","house","4"
"2016-03-31 00:00:00","2611","762000","house","4"
"2016-03-31 00:00:00","2913","820000","house","4"
